videoId,publishedAt,authorDisplayName,textDisplay
JgfZsFfugZ0,2023-07-13,Gabrielle G,Kwaadaardig volgens de Van Dale is geneigd tot het slechte.vs goedaardig die niet kwaadaardig van karakter. Ter informatie de beste betekenissen zijn te vinden in de Bijbel met 46 bijbelteksten over het kwaad en ruim 30 bijbelteksten over goedheid. Misschien zou de tweede kamer en de AIVD daarin zich kunnen inspireren om er een heldere beeld van te krijgen over de juiste betekenis daarvan.
4QccdPekAuk,2023-07-13,It is I,"En dit zijn dan onze leiders... Inspiratieloos, zwak, laf..... Wat een geruststelling voor de toekomst... Ons land lijkt enkel nog te bestaan uit slappe vaatdoeken."
oHq_EGl3RyU,2023-07-14,Lub Barends,"Minder D'66, dat zou de wereld beter maken"
oHq_EGl3RyU,2023-07-14,J H,Stem PVV!!!   -Stem voor een NEXIT!!! 🇳🇱🇳🇱🇳🇱
oHq_EGl3RyU,2023-07-14,Franciscus,Weg met die regels van Brussel en EU.
oHq_EGl3RyU,2023-07-14,Kristan De Vries,Die vent houdt zichzelf toch voor het lapje...dat is gèèn grapje...😮
oHq_EGl3RyU,2023-07-14,Fulano de Tal,"Prachtig voor bij de voordeur, kan je mooi je schoenen mee schoon maken...."
oHq_EGl3RyU,2023-07-14,Ray Baron,Nexit
oHq_EGl3RyU,2023-07-14,Chris Kappert,Opstoken dat vod .
oHq_EGl3RyU,2023-07-14,Anita,D666 🤮🤮🤮🤮
oHq_EGl3RyU,2023-07-14,petra de zoete,Exit
oHq_EGl3RyU,2023-07-14,Cynthia Van Der Padt,Wat een klaphark
oHq_EGl3RyU,2023-07-14,Lau Loendersloot,De nieuwe swastika
oHq_EGl3RyU,2023-07-14,Danny Gooyer,😂😅
oHq_EGl3RyU,2023-07-14,scriptures in youre face,deze kinderen blijven met stront spelen.poepventjespandemie.
jYhli0obRT8,2023-07-14,Vicky Delgado,PVV
jYhli0obRT8,2023-07-14,Henk DerHaag,ChristenUnie zwijnen eerste klas
JgfZsFfugZ0,2023-07-14,Pieter,Ook hier is de titel weer misleidend. Bosma citeert Renske Leijten wat een beetje lijkt op de titel maar Bosma zegt dit niet. Clickbate titel
4QccdPekAuk,2023-07-14,John Boy,Gl pvda d66 en hermans 🤑
oHq_EGl3RyU,2023-07-15,Ton Somhorst,Waarom greep Bergkamp niet eerder in? Ohh tuurlijk was een PARTIJgenoot. Zover voor een onafhankelijke voorzitter..😮
oHq_EGl3RyU,2023-07-15,Jones,Welke democratie ???? 😮
oHq_EGl3RyU,2023-07-15,Jones,Tot nu toe  Nog geen normale  D'66-er.   kunnen  op sporen !  Vlag af geven en naar huis  Een nieuw pampertje aantrekken 😂😂😂😂
oHq_EGl3RyU,2023-07-15,Solange Perret Gentil,Wanneer vertrekt Vera ook??
oHq_EGl3RyU,2023-07-15,Ben-Niej-Barkii,kansloos
oHq_EGl3RyU,2023-07-15,Dave Keijzer,Trieste figuren
oHq_EGl3RyU,2023-07-15,Kale Vandaal,die flag staat voor het zelfde als de hamer en sikkel flag
oHq_EGl3RyU,2023-07-15,Sonja Marsmeijer,Stem pvv
oHq_EGl3RyU,2023-07-15,Hans van Rijswijk,Slijmbal !
oHq_EGl3RyU,2023-07-15,Reinie Hoorn,Sjoerdsma en dassen zijn twee zeer irritante personen die nog wel een keer een verkeerde tegen komen die dit niet zo grappig vindt
jYhli0obRT8,2023-07-15,Franz Kwant,Zij is niet voor niks afgetreden
jYhli0obRT8,2023-07-15,Franz Kwant,Net zn praatjes maker als Mark rutte
cr_hHEgs98M,2023-07-15,Rika de Haas 6,Denk 23 maart 2023 Als ik haar stem hoort krijg ik braakneigingen
cr_hHEgs98M,2023-07-15,Ronald Ud,Dat doet zij alleen als het haar uitkomt.Indien de onderzoeken niet gunstig zijn herkent zij zich hier niet in.
cr_hHEgs98M,2023-07-15,Cor Spinhoven,Yeşilgöz is gewoon de 2e Rutte.
cr_hHEgs98M,2023-07-15,Binnenvaart & Transport Nederland,Yeşilgöz moet liever maar geen premier worden!
cr_hHEgs98M,2023-07-15,H van Sinderen,Zij heeft zoals veel vvd ers er geen herrinering aan
cr_hHEgs98M,2023-07-15,jurjen dijkhuis,Yesilguz is dom dom dom!!!
cr_hHEgs98M,2023-07-15,Tripz Included,yesilgoz = je ziel goes = your soul goes .. brrr [ego-fakerij]   (::)
cr_hHEgs98M,2023-07-15,001theus,dus dwat ik doe is niks . dat wisten we al!
cr_hHEgs98M,2023-07-15,Binne Reitsma,"Geen Turkse Reactie, s."
cr_hHEgs98M,2023-07-15,liek e,Ik denk dat Y. zich identificeert als een 11 -jarig meisje
cr_hHEgs98M,2023-07-15,Louisa Braet,Minister eh eh eh wees duidelijk.
cr_hHEgs98M,2023-07-15,rup pert,Het is alsof yesilkotz een spreekbeurt houdt voor haar klasgenootjes op de basis school. DAT moet dan de leider worden van de VVD ......proest
cr_hHEgs98M,2023-07-15,Sjakie vd Hoek,"Waarom wordt deze mevrouw steeds bij haar meisjes achternaam genoemd , ze is toch gehuwd met de heer Zegerius."
cr_hHEgs98M,2023-07-15,Tooiiswatching ,afgang voor vvd zij
cr_hHEgs98M,2023-07-15,Henk Visscher,Vandaag ook regen
cr_hHEgs98M,2023-07-15,keeshoogtevrees ,Datum van dit debat?
cr_hHEgs98M,2023-07-15,101st Airborne Division,Dit is Rasicme doe eens ff normaal.
cr_hHEgs98M,2023-07-15,Peer X,Zo te horen komt mvr. Helder niet uit Rotterdam.
cr_hHEgs98M,2023-07-15,Defeat Hypocrisy,vrijheid van Godsdient is nog erger slecht wet
cr_hHEgs98M,2023-07-15,Defeat Hypocrisy,gangster heh
cr_hHEgs98M,2023-07-15,info wars,Wefslet
6wLO-0T_llA,2023-07-15,Daniel Music,Ik zou oprecht zeer blij zijn met deheer Bosma als premier.
6wLO-0T_llA,2023-07-15,Howard Holland,Prachtig hoe Bosma van Baarle terugpakt met zijn eigen woorden.
6wLO-0T_llA,2023-07-15,Nico van Duin,Dit vind ik een GEWELDIGE man!
jYhli0obRT8,2023-07-16,Dayanara josefina,Ze nemen ons allemaal samen in de maling!
jYhli0obRT8,2023-07-16,Franz Kwant,Ze kan zich niks meer herinderen😅😅😅😅
cr_hHEgs98M,2023-07-16,gustaaf peeters,Helder is helder. Dat kan men van Yeşilgöz niet zeggen.
cr_hHEgs98M,2023-07-16,Carla,"Ze heeft op een bootje gezeten destijds naar Nederland en het water heeft iets in het hoofd gedaan en waarschijnlijk ook aan haar stembanden, niet om aan te horen( buiten de tekst) De betrekkingen met een ander voormalig minister van justitie en ook daar de betrokkenheid van, zegt genoeg"
cr_hHEgs98M,2023-07-16,Rockel83,"En Calimero willen ze dan wellicht naar voren gaan schuiven als lijsttrekker, dat gaan smakelijke debatten worden in de verkiezingscampagne :)"
cr_hHEgs98M,2023-07-16,Arex,Waar komen die voorzitters allemaal vandaan ???
cr_hHEgs98M,2023-07-16,G E,Laat ze in Turkeye premier worden daar kan ze heel veel voor europa doen.
cr_hHEgs98M,2023-07-16,K K,Angstig zij is een combi van Rutte en Kaag!! Weer zo’n linkerd.
cr_hHEgs98M,2023-07-16,Wendy Hoogeveen,"Goed gezegd pvv,"
cr_hHEgs98M,2023-07-16,Aad,Ik was vroeger ergens aan het werk. Had turkse collega en zegt op een dag als ik hier de baas ben dan zou ik het wel weten. Ik zei nou vertel hoe zou je het gaan doen? Zeg hij tegen mij. Vrienden familie en kennissen zouden hier werken. Ik zei meen je dat echt? Ja zei hij. Mijn mond viel open van verbazing. Zo werkt het dus zei ik.
